sentiment_coeff,tfidf_scores,text,sentiment_rate,normalized_sentiment_rate,pred
"[63.95177830139944, 0, 0, 81.97277565215064, 0, 86.73279257438004, 105.41216302152692, 105.41215601708085, 30.47710054154297, 0, 0]","[6.841222883777439, 7.757513615651594, 7.757513615651594, 7.064366435091649, 7.757513615651594, 6.841222883777439, 1.0034924366114992, 1.019953713665571, 6.658901326983484, 7.757513615651594, 7.757513615651594]",yes spinxpress starting bear fruit anyone climate change stuff please add,2026.192292968683,2.2045768981010863,Negative
"[0, 0, 105.41216302152692, 105.41215601708085]","[7.757513615651594, 7.757513615651594, 1.0034924366114992, 1.019953713665571]",observatory lightning climate change,213.2958283140768,1.0674390248595875,Very Negative
"[42.21123117590244, 41.50756812332388, 105.41216302152692, 105.41215601708085, 46.14402442848939, 83.03011564706281, 74.16704289742604]","[7.352048507543429, 7.064366435091649, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 7.352048507543429, 7.064366435091649]",dams_shipping pollution climate change among_threats major_rivers report_concludes,2290.497230725379,2.3703619612128604,Negative
"[42.21123117590244, 41.50756812332388, 105.41216302152692, 105.41215601708085, 46.14402442848939, 83.03011564706281, 74.16704289742604]","[7.352048507543429, 7.064366435091649, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 7.352048507543429, 7.064366435091649]",dams_shipping pollution climate change among_threats major_rivers report_concludes,2290.497230725379,2.3703619612128604,Negative
"[29.884212000602503, 105.41216302152692, 105.41215601708085, 0, 0, 53.47000776589746, 0, 0, 43.12882085913458, 0, 105.41216302152692, 0, 73.5758474550462, 0]","[6.25343621887532, 2.0069848732229985, 1.019953713665571, 7.757513615651594, 7.757513615651594, 6.841222883777439, 7.757513615651594, 7.757513615651594, 7.352048507543429, 7.757513615651594, 2.0069848732229985, 7.757513615651594, 7.064366435091649, 7.757513615651594]",looking climate change xml metar data perl glue analysis 2report climate wrong word 30yav,1920.16793791625,2.1380732052721108,Negative
"[55.8882195099287, 50.683033738421415, 38.53319066601591, 35.65165797491366, 16.277252568651377, 31.191001346913424, 87.38574153720052, 42.7070878780227, 0, 67.71262107919082, 105.41216302152692, 105.41215601708085]","[5.454928522657548, 5.506221817045099, 7.352048507543429, 6.052765523413169, 5.560289038315375, 6.1480757032174935, 6.25343621887532, 7.352048507543429, 7.757513615651594, 6.1480757032174935, 1.0034924366114992, 1.019953713665571]",g8 environment ministers agree study economic impact loss biodiversity due climate change,2855.342040160547,2.7246604210727727,Negative
"[89.67012842731228, 69.52813145079314, 67.10008039055194, 32.03188830198561, 105.41216302152692, 105.41215601708085]","[7.352048507543429, 7.352048507543429, 6.841222883777439, 7.352048507543429, 1.0034924366114992, 1.019953713665571]",ministers_g8 nations_meet germany_discuss global_response climate change,2078.2757593099736,2.2372462111595484,Negative
"[89.67012842731228, 69.52813145079314, 67.10008039055194, 32.03188830198561, 105.41216302152692, 105.41215601708085]","[7.352048507543429, 7.352048507543429, 6.841222883777439, 7.352048507543429, 1.0034924366114992, 1.019953713665571]",ministers_g8 nations_meet germany_discuss global_response climate change,2078.2757593099736,2.2372462111595484,Negative
"[46.216863209707086, 0, 57.06675837830208, 31.86577880052144, 93.34535523821842, 0, 27.72872293778917, 58.000257210281546, 105.41216302152692, 105.41215601708085]","[7.064366435091649, 7.757513615651594, 5.885711438750003, 6.052765523413169, 6.504750647156226, 7.757513615651594, 5.231784971343338, 7.352048507543429, 1.0034924366114992, 1.019953713665571]",four families take part project encourage people help_combat climate change,2247.2229256632986,2.3432181875977065,Negative
"[66.52436821135916, 30.447129483542376, 60.68216133464705, 41.79306193762194, 0, 39.45689361004451, 105.41216302152692, 105.41215601708085, 46.66978819664001, 0, 36.010304564789784]","[6.841222883777439, 6.504750647156226, 4.712991177928171, 5.885711438750003, 7.757513615651594, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 7.757513615651594, 7.352048507543429]",former_us vice_president al_gore calls investors consider climate change factors buying stocks,2282.962224375994,2.36563563444128,Negative
"[0, 79.6506596959172, 105.41216302152692, 105.41215601708085, 44.21161375869582, 34.31255821567462]","[7.757513615651594, 5.885711438750003, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 5.885711438750003]",laurenen great climate change swindle see,1196.3774838512588,1.6840762155627342,Very Negative
"[0, 79.6506596959172, 105.41216302152692, 105.41215601708085, 44.21161375869582, 32.85989119951472, 73.17428924432626, 0, 0, 72.99380845110005, 0, 34.125089896192954, 0, 22.95399958940156]","[7.757513615651594, 5.885711438750003, 1.0034924366114992, 1.019953713665571, 7.064366435091649, 6.504750647156226, 7.064366435091649, 7.757513615651594, 7.757513615651594, 6.371219254531703, 7.757513615651594, 6.371219254531703, 7.757513615651594, 5.811603466596281]",stunned great climate change swindle documentary thanks adam curry even moreso al_gores doc think,2540.976590123833,2.5274749412370765,Negative
"[0, 68.45675382962838, 0, 0, 105.41216302152692, 105.41215601708085, 29.199668074536174]","[7.757513615651594, 5.885711438750003, 7.757513615651594, 7.757513615651594, 1.0034924366114992, 1.019953713665571, 7.352048507543429]",buckets water baroque sicily climate change hate,830.8899034769709,1.4548244199163782,Very Negative
"[0, 46.93158657133147, 34.152549621449914, 40.99608222206569, 19.384935635313457, 0, 0, 34.125089896192954, 0, 43.33196900508699, 105.41216302152692, 105.41215601708085]","[7.757513615651594, 7.352048507543429, 6.504750647156226, 7.352048507543429, 6.658901326983484, 7.757513615651594, 7.757513615651594, 6.371219254531703, 7.757513615651594, 6.658901326983484, 1.0034924366114992, 1.019953713665571]",every secondary school college wales receive dvd al_gores oscarwinning film climate change,1716.9422430340157,2.0106000489325195,Negative
"[60.637292829590464, 48.4590713586517, 29.19604499058572, 86.05974509821058, 28.516430685668297, 15.76037786894586, 105.41216302152692, 105.41215601708085]","[6.504750647156226, 6.841222883777439, 6.841222883777439, 6.841222883777439, 6.841222883777439, 5.049463414549384, 1.0034924366114992, 1.019953713665571]",chancellor_gordon brown_conservative leader_david cameron_outline rival_visions tackle climate change,2002.4048642570542,2.189656252260355,Negative
"[60.637292829590464, 48.4590713586517, 29.19604499058572, 86.05974509821058, 28.516430685668297, 15.76037786894586, 105.41216302152692, 105.41215601708085]","[6.504750647156226, 6.841222883777439, 6.841222883777439, 6.841222883777439, 6.841222883777439, 5.049463414549384, 1.0034924366114992, 1.019953713665571]",chancellor_gordon brown_conservative leader_david cameron_outline rival_visions tackle climate change,2002.4048642570542,2.189656252260355,Negative
"[0, 105.41216302152692, 105.41215601708085, 3.862275356454723, 0, 0, 82.16425697496942]","[7.757513615651594, 1.0034924366114992, 1.019953713665571, 4.261006054185113, 7.757513615651594, 7.757513615651594, 7.352048507543429]",vampires climate change new flicks mobiles indeed,833.8286098570991,1.4566677211684533,Very Negative
"[60.637292829590464, 48.4590713586517, 29.19604499058572, 86.05974509821058, 28.516430685668297, 15.76037786894586, 105.41216302152692, 105.41215601708085]","[6.504750647156226, 6.841222883777439, 6.841222883777439, 6.841222883777439, 6.841222883777439, 5.049463414549384, 1.0034924366114992, 1.019953713665571]",chancellor_gordon brown_conservative leader_david cameron_outline rival_visions tackle climate change,2002.4048642570542,2.189656252260355,Negative
"[60.637292829590464, 48.4590713586517, 29.19604499058572, 86.05974509821058, 28.516430685668297, 15.76037786894586, 105.41216302152692, 105.41215601708085]","[6.504750647156226, 6.841222883777439, 6.841222883777439, 6.841222883777439, 6.841222883777439, 5.049463414549384, 1.0034924366114992, 1.019953713665571]",chancellor_gordon brown_conservative leader_david cameron_outline rival_visions tackle climate change,2002.4048642570542,2.189656252260355,Negative
"[23.714748721044494, 52.41331014546422, 80.79318520230201, 31.23281502122854, 45.22976564859294, 15.76037786894586, 105.41216302152692, 105.41215601708085]","[5.885711438750003, 7.352048507543429, 7.352048507543429, 7.352048507543429, 7.352048507543429, 5.049463414549384, 1.0034924366114992, 1.019953713665571]",gordon_brown try_seize back_green agenda_tories urging_action tackle climate change,1973.952664990442,2.1718096327793894,Negative
"[23.714748721044494, 52.41331014546422, 80.79318520230201, 31.23281502122854, 45.22976564859294, 15.76037786894586, 105.41216302152692, 105.41215601708085]","[5.885711438750003, 7.352048507543429, 7.352048507543429, 7.352048507543429, 7.352048507543429, 5.049463414549384, 1.0034924366114992, 1.019953713665571]",gordon_brown try_seize back_green agenda_tories urging_action tackle climate change,1973.952664990442,2.1718096327793894,Negative
"[84.53245762942937, 28.238544536297155, 56.54927214187319, 91.21478653699702, 20.682680510817583, 105.41216302152692, 105.41215601708085]","[7.064366435091649, 7.064366435091649, 6.658901326983484, 6.658901326983484, 5.31516658028239, 1.0034924366114992, 1.019953713665571]",airlines_criticise tory_plans green_taxes flights_aimed tackling climate change,2103.829689524233,2.2532748936702953,Negative
"[84.53245762942937, 28.238544536297155, 56.54927214187319, 91.21478653699702, 20.682680510817583, 105.41216302152692, 105.41215601708085]","[7.064366435091649, 7.064366435091649, 6.658901326983484, 6.658901326983484, 5.31516658028239, 1.0034924366114992, 1.019953713665571]",airlines_criticise tory_plans green_taxes flights_aimed tackling climate change,2103.829689524233,2.2532748936702953,Negative
"[84.53245762942937, 28.238544536297155, 56.54927214187319, 91.21478653699702, 20.682680510817583, 105.41216302152692, 105.41215601708085]","[7.064366435091649, 7.064366435091649, 6.658901326983484, 6.658901326983484, 5.31516658028239, 1.0034924366114992, 1.019953713665571]",airlines_criticise tory_plans green_taxes flights_aimed tackling climate change,2103.829689524233,2.2532748936702953,Negative
"[86.54709500535671, 48.53585309889086, 56.54927214187319, 91.21478653699702, 20.682680510817583, 105.41216302152692, 105.41215601708085]","[7.352048507543429, 7.352048507543429, 6.658901326983484, 6.658901326983484, 5.31516658028239, 1.0034924366114992, 1.019953713665571]",tories_reveal plans_series green_taxes flights_aimed tackling climate change,2300.310393977427,2.376517260099348,Negative
"[86.54709500535671, 48.53585309889086, 56.54927214187319, 91.21478653699702, 20.682680510817583, 105.41216302152692, 105.41215601708085]","[7.352048507543429, 7.352048507543429, 6.658901326983484, 6.658901326983484, 5.31516658028239, 1.0034924366114992, 1.019953713665571]",tories_reveal plans_series green_taxes flights_aimed tackling climate change,2300.310393977427,2.376517260099348,Negative
"[76.34113627739735, 0, 105.41215601708085, 76.34113627739735, 0, 54.0872700696051, 105.41216302152692, 105.41215601708085]","[12.50687243775064, 7.757513615651594, 2.039907427331142, 12.50687243775064, 7.757513615651594, 7.064366435091649, 1.0034924366114992, 2.039907427331142]",thinking systemic change thinking communicators vs climate change,2827.5123898935735,2.7072042949593214,Negative
"[77.45586395808049, 30.68128726132022, 105.41216302152692, 105.41215601708085, 19.112527466863284, 62.81735667462471]","[7.352048507543429, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 6.371219254531703, 6.841222883777439]",pondering whether climate change bad thing,1559.8430505271672,1.9120597047164312,Very Negative
"[37.08080885681738, 105.41216302152692, 7.156612608490619, 0, 0, 0, 46.05710780356425, 0, 40.93746871735871, 37.59374055509155, 53.51179849492081, 0]","[6.841222883777439, 1.0034924366114992, 5.118456286036335, 7.757513615651594, 7.757513615651594, 7.757513615651594, 6.658901326983484, 7.757513615651594, 7.352048507543429, 7.352048507543429, 7.064366435091649, 7.757513615651594]",question climate changes void outer space might orbit create cooler warmer eras,1658.1711445780331,1.9737359239208159,Very Negative
"[53.058656387881285, 105.41216302152692, 105.41215601708085, 68.48996520546794, 20.62931065226129, 22.95399958940156, 88.9172357784702, 18.90798429328025, 22.05079758730796]","[5.406138358488116, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 6.1480757032174935, 5.811603466596281, 6.658901326983484, 4.666471162293279, 6.371219254531703]",back climate change book trying think end world much,2084.725048438996,2.2412915226635857,Negative
"[25.62061605310072, 0, 63.95489295816445, 105.41216302152692, 105.41215601708085, 34.71936203220318, 0, 0, 46.05710780356425, 76.30040630980743]","[5.560289038315375, 7.757513615651594, 7.064366435091649, 1.0034924366114992, 1.019953713665571, 7.352048507543429, 7.757513615651594, 7.757513615651594, 6.658901326983484, 7.352048507543429]",reading rough guide climate change quite glib title might suggest,1930.4671164994277,2.1445333568905545,Negative
"[9.825878334586305, 34.25199601680693, 105.41216302152692, 105.41215601708085]","[7.352048507543429, 6.052765523413169, 1.0034924366114992, 1.019953713665571]",wet_desert hit climate change,492.8554630577895,1.2427925845882186,Very Negative
"[9.825878334586305, 34.25199601680693, 105.41216302152692, 105.41215601708085]","[7.352048507543429, 6.052765523413169, 1.0034924366114992, 1.019953713665571]",wet_desert hit climate change,492.8554630577895,1.2427925845882186,Very Negative
"[53.058656387881285, 34.152549621449914, 82.30345465506348, 18.728393447755305, 105.41216302152692, 105.41215601708085, 22.05079758730796, 0, 66.95168794634891, 0, 46.3156634245786, 45.12121762341853, 18.301626553259617, 84.27547337189232]","[5.406138358488116, 6.504750647156226, 7.352048507543429, 7.352048507543429, 1.0034924366114992, 1.019953713665571, 6.371219254531703, 7.757513615651594, 6.841222883777439, 7.757513615651594, 6.841222883777439, 6.052765523413169, 7.064366435091649, 7.352048507543429]",back school arts residency climate change much enjoypuppet making animals affected_global warming videos weeks,3402.45571048519,3.0678370379530127,Neutral
